sale_id,product_id,customer_id,store_id,date_id,total_amount,quantity_sold
5023.0,712.0,72.0,82.0,248.0,1330.98,8.0
5024.0,465.0,666.0,71.0,57.0,1649.99,8.0
5025.0,733.0,568.0,3.0,88.0,648.8,10.0
5026.0,789.0,766.0,90.0,120.0,2315.83,8.0
5027.0,264.0,866.0,11.0,84.0,194.52,1.0
5028.0,189.0,750.0,14.0,259.0,65.46,1.0
5029.0,390.0,344.0,48.0,308.0,174.15,1.0
5030.0,463.0,413.0,54.0,107.0,66.61,2.0
5031.0,752.0,217.0,59.0,253.0,163.82,6.0
5032.0,274.0,531.0,23.0,229.0,1182.32,6.0
5033.0,855.0,63.0,31.0,246.0,1076.59,4.0
5034.0,57.0,605.0,4.0,47.0,1399.92,8.0
5035.0,442.0,824.0,60.0,359.0,3936.22,10.0
5036.0,80.0,370.0,20.0,283.0,1805.02,4.0
5037.0,33.0,426.0,43.0,283.0,263.01,5.0
5038.0,898.0,179.0,84.0,288.0,1196.55,5.0
5039.0,927.0,167.0,16.0,8.0,2505.27,10.0
5040.0,808.0,140.0,38.0,353.0,890.59,2.0
5041.0,646.0,34.0,46.0,308.0,734.59,2.0
5042.0,556.0,420.0,66.0,279.0,361.33,1.0
5043.0,491.0,379.0,49.0,288.0,231.11,5.0
5044.0,608.0,849.0,24.0,258.0,195.65,1.0
5045.0,740.0,9.0,46.0,135.0,141.37,4.0
5046.0,649.0,886.0,73.0,283.0,1753.14,4.0
5047.0,686.0,85.0,96.0,64.0,566.07,5.0
5048.0,594.0,177.0,14.0,291.0,2269.38,5.0
5049.0,934.0,505.0,10.0,53.0,403.66,5.0
5050.0,685.0,218.0,14.0,276.0,4254.94,9.0
5051.0,431.0,927.0,84.0,295.0,2533.27,7.0
5052.0,658.0,42.0,2.0,305.0,196.54,3.0
5053.0,650.0,542.0,82.0,93.0,873.52,3.0
5054.0,877.0,882.0,32.0,195.0,742.03,4.0
5055.0,787.0,304.0,11.0,68.0,501.07,2.0
5056.0,216.0,484.0,68.0,250.0,2293.01,5.0
5057.0,901.0,582.0,24.0,239.0,3620.68,10.0
5058.0,697.0,420.0,85.0,31.0,106.43,2.0
5059.0,51.0,387.0,7.0,49.0,682.83,3.0
5060.0,548.0,20.0,3.0,203.0,1334.73,3.0
5061.0,491.0,630.0,97.0,143.0,2280.76,7.0
5062.0,458.0,892.0,55.0,341.0,3706.81,10.0
5063.0,240.0,532.0,74.0,223.0,817.13,6.0
5064.0,140.0,302.0,22.0,301.0,2522.42,8.0
5065.0,633.0,715.0,74.0,206.0,85.27,10.0
5066.0,433.0,620.0,49.0,203.0,472.17,4.0
5067.0,946.0,968.0,7.0,307.0,2535.09,6.0
5068.0,436.0,552.0,93.0,301.0,817.99,7.0
5069.0,397.0,492.0,54.0,33.0,238.14,10.0
5070.0,3.0,714.0,65.0,55.0,1015.45,6.0
5071.0,349.0,992.0,86.0,211.0,1332.33,10.0
5072.0,771.0,250.0,23.0,78.0,236.11,7.0
5073.0,664.0,207.0,28.0,219.0,210.06,2.0
5074.0,410.0,942.0,45.0,331.0,2474.04,6.0
5075.0,202.0,538.0,88.0,143.0,2447.14,10.0
5076.0,98.0,40.0,45.0,325.0,1621.59,4.0
5077.0,11.0,496.0,82.0,190.0,954.63,2.0
5078.0,548.0,801.0,65.0,133.0,707.11,2.0
5079.0,952.0,45.0,50.0,176.0,881.42,3.0
5080.0,267.0,903.0,54.0,332.0,2928.49,9.0
5081.0,546.0,37.0,70.0,71.0,981.05,2.0
5082.0,707.0,932.0,9.0,68.0,924.9,4.0
5083.0,154.0,43.0,33.0,155.0,893.72,2.0
5084.0,51.0,687.0,7.0,122.0,2264.41,6.0
5085.0,694.0,153.0,19.0,308.0,263.03,5.0
5086.0,738.0,403.0,48.0,280.0,249.53,7.0
5087.0,822.0,675.0,34.0,7.0,1834.25,4.0
5088.0,1.0,256.0,82.0,122.0,1499.63,4.0
5089.0,292.0,33.0,93.0,109.0,4150.35,9.0
5090.0,208.0,533.0,100.0,311.0,1792.07,4.0
5091.0,936.0,351.0,50.0,74.0,2455.75,8.0
5092.0,635.0,938.0,14.0,280.0,917.48,3.0
5093.0,221.0,91.0,65.0,159.0,133.87,3.0
5094.0,793.0,172.0,15.0,20.0,2221.64,5.0
5095.0,93.0,113.0,60.0,131.0,1789.31,10.0
5096.0,582.0,33.0,71.0,127.0,3352.72,8.0
5097.0,768.0,716.0,95.0,170.0,2183.63,8.0
5098.0,743.0,596.0,7.0,47.0,1514.9,10.0
5099.0,645.0,524.0,37.0,288.0,465.14,1.0
5100.0,651.0,320.0,62.0,153.0,324.75,4.0
5101.0,698.0,212.0,88.0,206.0,289.11,1.0
5102.0,773.0,446.0,44.0,154.0,3374.43,7.0
5103.0,284.0,934.0,74.0,2.0,343.23,3.0
5104.0,81.0,222.0,86.0,144.0,574.59,4.0
5105.0,794.0,367.0,74.0,163.0,1578.69,5.0
5106.0,1000.0,426.0,84.0,2.0,1777.68,8.0
5107.0,318.0,208.0,89.0,168.0,1605.11,10.0
5108.0,600.0,845.0,45.0,109.0,2736.0,9.0
5109.0,731.0,425.0,55.0,327.0,1570.78,8.0
5110.0,159.0,366.0,9.0,365.0,959.89,8.0
5111.0,901.0,886.0,26.0,72.0,9.13,1.0
5112.0,699.0,356.0,57.0,25.0,1670.56,8.0
5113.0,685.0,672.0,40.0,140.0,328.48,4.0
5114.0,180.0,621.0,91.0,266.0,929.0,2.0
5115.0,701.0,146.0,50.0,126.0,102.2,1.0
5116.0,404.0,139.0,6.0,35.0,3170.59,7.0
5117.0,507.0,677.0,12.0,156.0,1768.9,7.0
5118.0,822.0,995.0,66.0,109.0,2657.26,9.0
5119.0,328.0,505.0,25.0,31.0,742.6,4.0
5120.0,313.0,169.0,4.0,231.0,3165.99,7.0
5121.0,143.0,332.0,25.0,114.0,195.81,4.0
5122.0,412.0,221.0,48.0,207.0,638.08,3.0
5123.0,834.0,422.0,92.0,60.0,3086.34,8.0
5124.0,246.0,603.0,12.0,291.0,165.61,2.0
5125.0,980.0,297.0,46.0,51.0,1098.73,7.0
5126.0,561.0,807.0,96.0,96.0,240.05,5.0
5127.0,344.0,383.0,38.0,133.0,115.36,2.0
5128.0,815.0,637.0,67.0,267.0,672.82,4.0
5129.0,471.0,836.0,76.0,42.0,2457.24,5.0
5130.0,313.0,502.0,56.0,81.0,3013.6,8.0
5131.0,105.0,743.0,55.0,242.0,4621.36,10.0
5132.0,400.0,120.0,85.0,326.0,1782.3,5.0
5133.0,649.0,756.0,52.0,238.0,434.87,1.0
5134.0,433.0,710.0,56.0,285.0,1761.7,6.0
5135.0,953.0,283.0,70.0,54.0,3460.27,9.0
5136.0,179.0,385.0,17.0,313.0,1555.43,4.0
5137.0,738.0,595.0,34.0,354.0,1899.44,4.0
5138.0,151.0,716.0,12.0,110.0,558.29,2.0
5139.0,899.0,679.0,14.0,77.0,965.56,5.0
5140.0,122.0,879.0,89.0,158.0,1017.99,3.0
5141.0,316.0,680.0,95.0,275.0,2942.71,6.0
5142.0,967.0,643.0,58.0,163.0,1071.42,5.0
5143.0,770.0,197.0,77.0,202.0,779.85,9.0
5144.0,638.0,83.0,37.0,121.0,201.84,4.0
5145.0,18.0,538.0,53.0,358.0,3497.74,10.0
5146.0,48.0,446.0,80.0,290.0,2275.85,7.0
5147.0,622.0,264.0,21.0,163.0,2208.18,8.0
5148.0,184.0,795.0,16.0,297.0,3759.85,9.0
5149.0,287.0,526.0,61.0,67.0,1733.82,6.0
5150.0,532.0,814.0,55.0,52.0,1827.55,4.0
5151.0,820.0,33.0,98.0,358.0,91.89,2.0
5152.0,813.0,766.0,76.0,334.0,1016.65,4.0
5153.0,943.0,803.0,92.0,297.0,736.49,3.0
5154.0,710.0,235.0,45.0,52.0,1762.31,5.0
5155.0,113.0,300.0,48.0,337.0,574.74,2.0
5156.0,934.0,892.0,85.0,301.0,797.86,7.0
5157.0,158.0,373.0,3.0,30.0,981.78,2.0
5158.0,379.0,421.0,27.0,351.0,655.69,3.0
5159.0,131.0,961.0,76.0,50.0,1616.2,6.0
5160.0,99.0,186.0,23.0,30.0,528.19,4.0
5161.0,162.0,908.0,59.0,336.0,1900.61,4.0
5162.0,251.0,385.0,34.0,272.0,4295.94,9.0
5163.0,212.0,27.0,28.0,145.0,609.62,5.0
5164.0,280.0,891.0,45.0,221.0,93.89,7.0
5165.0,154.0,499.0,95.0,202.0,393.95,8.0
5166.0,172.0,423.0,83.0,130.0,825.23,6.0
5167.0,766.0,316.0,97.0,329.0,1124.38,7.0
5168.0,474.0,701.0,37.0,279.0,244.13,1.0
5169.0,982.0,932.0,18.0,308.0,2804.9,8.0
5170.0,269.0,573.0,72.0,34.0,634.03,7.0
5171.0,812.0,608.0,17.0,9.0,940.19,2.0
5172.0,690.0,881.0,14.0,133.0,2208.27,5.0
5173.0,421.0,693.0,97.0,97.0,2999.5,8.0
5174.0,401.0,140.0,84.0,167.0,914.45,2.0
5175.0,376.0,948.0,50.0,25.0,344.51,3.0
5176.0,502.0,551.0,56.0,264.0,2261.22,5.0
5177.0,621.0,900.0,55.0,95.0,108.58,3.0
5178.0,859.0,915.0,28.0,213.0,173.83,1.0
5179.0,834.0,787.0,75.0,195.0,2912.47,8.0
5180.0,44.0,317.0,54.0,346.0,1330.04,7.0
5181.0,588.0,61.0,24.0,111.0,39.53,2.0
5182.0,454.0,849.0,56.0,318.0,98.35,4.0
5183.0,854.0,542.0,32.0,183.0,912.19,4.0
5184.0,335.0,743.0,64.0,10.0,3884.01,9.0
5185.0,862.0,625.0,39.0,116.0,67.58,8.0
5186.0,771.0,48.0,25.0,210.0,909.49,4.0
5187.0,814.0,709.0,76.0,229.0,2860.2,6.0
5188.0,98.0,847.0,66.0,340.0,1474.22,4.0
5189.0,122.0,727.0,76.0,211.0,164.07,1.0
5190.0,956.0,730.0,39.0,138.0,193.13,4.0
5191.0,848.0,890.0,64.0,150.0,369.17,3.0
5192.0,591.0,844.0,62.0,109.0,2119.39,5.0
5193.0,848.0,379.0,43.0,286.0,995.73,4.0
5194.0,240.0,619.0,86.0,172.0,2007.03,10.0
5195.0,242.0,287.0,48.0,35.0,1482.56,5.0
5196.0,377.0,654.0,63.0,100.0,154.45,4.0
5197.0,733.0,139.0,11.0,245.0,4196.67,10.0
5198.0,650.0,165.0,81.0,299.0,1589.37,6.0
5199.0,754.0,837.0,12.0,254.0,335.53,6.0
5200.0,727.0,864.0,23.0,349.0,232.01,7.0
5201.0,562.0,455.0,28.0,7.0,1139.29,10.0
5202.0,573.0,108.0,32.0,82.0,461.32,8.0
5203.0,131.0,443.0,72.0,201.0,310.08,3.0
5204.0,621.0,821.0,72.0,356.0,146.92,1.0
5205.0,495.0,57.0,30.0,144.0,1155.79,10.0
5206.0,565.0,82.0,35.0,320.0,2390.05,9.0
5207.0,142.0,257.0,21.0,242.0,289.51,6.0
5208.0,79.0,510.0,76.0,66.0,787.09,2.0
5209.0,455.0,126.0,18.0,223.0,113.91,1.0
5210.0,922.0,448.0,44.0,266.0,2926.57,6.0
5211.0,328.0,879.0,3.0,303.0,346.14,3.0
5212.0,935.0,921.0,14.0,72.0,366.57,1.0
5213.0,738.0,333.0,1.0,351.0,458.32,4.0
5214.0,110.0,969.0,68.0,145.0,1643.55,8.0
5215.0,666.0,173.0,92.0,263.0,207.1,10.0
5216.0,990.0,325.0,29.0,40.0,273.46,9.0
5217.0,762.0,799.0,18.0,75.0,1579.04,6.0
5218.0,2.0,43.0,29.0,184.0,1277.54,9.0
5219.0,613.0,782.0,74.0,88.0,240.86,7.0
5220.0,209.0,313.0,87.0,91.0,1334.94,3.0
5221.0,992.0,82.0,9.0,80.0,2627.74,7.0
5222.0,88.0,447.0,91.0,184.0,540.28,5.0
5223.0,147.0,388.0,27.0,207.0,2607.24,7.0
5224.0,835.0,964.0,22.0,24.0,651.02,8.0
5225.0,154.0,763.0,38.0,342.0,85.57,1.0
5226.0,545.0,942.0,90.0,359.0,316.45,1.0
5227.0,518.0,360.0,22.0,168.0,395.76,8.0
5228.0,565.0,347.0,72.0,323.0,262.13,4.0
5229.0,164.0,790.0,31.0,216.0,852.15,2.0
5230.0,442.0,372.0,47.0,177.0,328.57,2.0
5231.0,189.0,103.0,30.0,205.0,584.4,4.0
5232.0,564.0,37.0,70.0,8.0,422.23,8.0
5233.0,540.0,401.0,85.0,277.0,24.89,2.0
5234.0,720.0,668.0,62.0,63.0,1418.74,3.0
5235.0,268.0,684.0,68.0,230.0,714.05,6.0
5236.0,512.0,819.0,50.0,15.0,2957.15,7.0
5237.0,659.0,698.0,38.0,221.0,1801.04,4.0
5238.0,5.0,829.0,74.0,36.0,263.6,3.0
5239.0,931.0,247.0,91.0,167.0,882.23,7.0
5240.0,870.0,305.0,12.0,269.0,1896.74,4.0
5241.0,840.0,626.0,8.0,62.0,2249.92,8.0
5242.0,205.0,437.0,63.0,303.0,2298.31,7.0
5243.0,663.0,184.0,72.0,258.0,630.05,2.0
5244.0,111.0,495.0,71.0,248.0,101.24,3.0
5245.0,879.0,464.0,78.0,89.0,485.54,10.0
5246.0,805.0,654.0,12.0,93.0,1238.3,3.0
5247.0,445.0,762.0,35.0,155.0,649.42,2.0
5248.0,16.0,227.0,30.0,68.0,4900.95,10.0
5249.0,463.0,416.0,58.0,67.0,1987.59,4.0
5250.0,507.0,761.0,4.0,168.0,4785.5,10.0
5251.0,36.0,784.0,59.0,156.0,113.26,4.0
5252.0,25.0,583.0,24.0,199.0,184.44,2.0
5253.0,924.0,10.0,1.0,40.0,793.87,8.0
5254.0,24.0,203.0,66.0,8.0,478.17,4.0
5255.0,457.0,332.0,42.0,150.0,1805.16,4.0
5256.0,23.0,145.0,17.0,236.0,1285.32,6.0
5257.0,920.0,282.0,14.0,34.0,90.87,7.0
5258.0,705.0,584.0,69.0,21.0,2254.85,7.0
5259.0,478.0,90.0,70.0,177.0,723.08,6.0
5260.0,877.0,626.0,55.0,136.0,2704.22,6.0
5261.0,467.0,796.0,93.0,308.0,820.39,2.0
5262.0,157.0,664.0,30.0,164.0,1445.02,8.0
5263.0,82.0,999.0,15.0,24.0,528.38,9.0
5264.0,575.0,422.0,85.0,225.0,454.92,4.0
5265.0,819.0,973.0,56.0,64.0,1456.96,7.0
5266.0,837.0,714.0,61.0,139.0,3301.7,8.0
5267.0,989.0,254.0,39.0,208.0,308.16,7.0
5268.0,548.0,583.0,75.0,55.0,255.53,3.0
5269.0,352.0,905.0,99.0,70.0,356.0,2.0
5270.0,632.0,313.0,66.0,310.0,417.73,2.0
5271.0,826.0,864.0,45.0,244.0,341.75,3.0
5272.0,192.0,688.0,71.0,301.0,1504.59,8.0
5273.0,972.0,702.0,47.0,365.0,2238.87,10.0
5274.0,515.0,677.0,16.0,59.0,4419.24,9.0
5275.0,22.0,390.0,5.0,84.0,494.59,2.0
5276.0,970.0,915.0,67.0,124.0,1876.93,6.0
5277.0,490.0,880.0,13.0,165.0,318.67,6.0
5278.0,858.0,828.0,77.0,261.0,1393.18,5.0
5279.0,530.0,268.0,10.0,347.0,3862.99,9.0
5280.0,259.0,171.0,3.0,264.0,378.75,2.0
5281.0,132.0,267.0,4.0,331.0,1942.15,8.0
5282.0,659.0,985.0,31.0,160.0,1388.3,9.0
5283.0,934.0,727.0,4.0,189.0,1808.55,4.0
5284.0,605.0,596.0,20.0,189.0,2491.33,7.0
5285.0,358.0,652.0,51.0,203.0,247.06,7.0
5286.0,678.0,618.0,51.0,121.0,2071.94,9.0
5287.0,229.0,94.0,48.0,121.0,324.45,1.0
5288.0,690.0,352.0,17.0,2.0,166.81,1.0
5289.0,725.0,496.0,26.0,208.0,860.87,4.0
5290.0,217.0,38.0,78.0,63.0,1925.29,4.0
5291.0,439.0,480.0,31.0,151.0,1749.62,10.0
5292.0,901.0,427.0,86.0,161.0,1192.87,10.0
5293.0,673.0,273.0,62.0,356.0,1876.58,4.0
5294.0,638.0,38.0,14.0,271.0,3490.03,10.0
5295.0,762.0,397.0,64.0,164.0,2035.74,6.0
5296.0,978.0,370.0,97.0,272.0,1683.16,8.0
5297.0,311.0,387.0,88.0,191.0,4043.48,10.0
5298.0,41.0,71.0,41.0,331.0,2839.37,6.0
5299.0,470.0,67.0,63.0,99.0,2813.87,9.0
5300.0,920.0,17.0,29.0,317.0,1526.48,6.0
5301.0,730.0,382.0,96.0,185.0,3127.03,9.0
5302.0,507.0,162.0,16.0,246.0,791.7,10.0
5303.0,143.0,964.0,32.0,192.0,609.96,3.0
5304.0,253.0,511.0,32.0,181.0,484.38,2.0
5305.0,867.0,409.0,13.0,302.0,690.29,8.0
5306.0,988.0,87.0,37.0,91.0,538.2,6.0
5307.0,314.0,527.0,66.0,84.0,1040.4,6.0
5308.0,33.0,298.0,77.0,257.0,1901.24,4.0
5309.0,716.0,798.0,36.0,300.0,40.6,3.0
5310.0,936.0,776.0,68.0,66.0,1701.94,5.0
5311.0,22.0,604.0,85.0,235.0,2618.27,6.0
5312.0,995.0,936.0,82.0,303.0,2893.31,9.0
5313.0,857.0,582.0,86.0,288.0,2979.78,9.0
5314.0,878.0,591.0,6.0,180.0,2440.78,5.0
5315.0,977.0,832.0,95.0,55.0,3314.57,7.0
5316.0,525.0,839.0,21.0,147.0,2883.81,6.0
5317.0,731.0,525.0,54.0,168.0,1938.01,6.0
5318.0,144.0,993.0,37.0,52.0,225.02,1.0
5319.0,485.0,816.0,44.0,59.0,1434.28,5.0
5320.0,945.0,32.0,25.0,181.0,763.67,3.0
5321.0,41.0,156.0,56.0,263.0,337.2,1.0
5322.0,45.0,968.0,32.0,131.0,1996.84,6.0
5323.0,447.0,697.0,30.0,206.0,209.4,2.0
5324.0,626.0,826.0,78.0,212.0,238.93,1.0
5325.0,98.0,521.0,44.0,208.0,3419.56,7.0
5326.0,455.0,108.0,41.0,234.0,1430.05,3.0
5327.0,646.0,595.0,58.0,191.0,702.2,9.0
5328.0,348.0,24.0,29.0,307.0,1960.92,5.0
5329.0,949.0,510.0,7.0,213.0,740.63,8.0
5330.0,241.0,158.0,36.0,59.0,1817.51,10.0
5331.0,672.0,74.0,70.0,323.0,1637.72,4.0
5332.0,218.0,268.0,43.0,238.0,881.35,7.0
5333.0,988.0,22.0,86.0,106.0,2470.28,9.0
5334.0,191.0,346.0,76.0,322.0,678.31,4.0
5335.0,81.0,786.0,29.0,331.0,2404.57,9.0
5336.0,570.0,146.0,16.0,285.0,437.19,1.0
5337.0,413.0,76.0,68.0,229.0,256.8,4.0
5338.0,368.0,101.0,96.0,171.0,1821.58,5.0
5339.0,461.0,660.0,68.0,264.0,447.23,1.0
5340.0,668.0,799.0,46.0,132.0,408.65,5.0
5341.0,803.0,209.0,27.0,97.0,3371.46,8.0
5342.0,947.0,736.0,58.0,287.0,1040.34,6.0
5343.0,952.0,63.0,56.0,151.0,447.86,7.0
5344.0,310.0,488.0,42.0,271.0,514.93,4.0
5345.0,794.0,325.0,33.0,62.0,860.46,2.0
5346.0,72.0,609.0,96.0,152.0,412.71,2.0
5347.0,637.0,310.0,33.0,78.0,828.68,2.0
5348.0,965.0,103.0,26.0,350.0,847.78,6.0
5349.0,562.0,991.0,68.0,310.0,498.53,3.0
5350.0,863.0,950.0,89.0,52.0,3551.89,9.0
5351.0,490.0,843.0,63.0,46.0,649.34,4.0
5352.0,233.0,612.0,45.0,209.0,308.99,3.0
5353.0,507.0,673.0,45.0,84.0,1708.45,5.0
5354.0,86.0,559.0,8.0,255.0,613.83,3.0
5355.0,863.0,648.0,62.0,213.0,3181.52,8.0
5356.0,413.0,852.0,15.0,134.0,608.08,9.0
5357.0,509.0,176.0,42.0,29.0,2813.53,6.0
5358.0,540.0,127.0,91.0,217.0,1205.56,8.0
5359.0,763.0,60.0,44.0,171.0,338.09,8.0
5360.0,827.0,296.0,93.0,354.0,2273.31,6.0
5361.0,277.0,23.0,14.0,55.0,85.81,3.0
5362.0,983.0,962.0,91.0,267.0,1526.71,5.0
5363.0,798.0,797.0,34.0,213.0,268.38,1.0
5364.0,331.0,635.0,79.0,343.0,95.03,10.0
5365.0,460.0,607.0,32.0,296.0,764.69,9.0
5366.0,480.0,60.0,55.0,4.0,2263.73,5.0
5367.0,879.0,501.0,55.0,253.0,679.73,3.0
5368.0,689.0,70.0,44.0,131.0,351.07,4.0
5369.0,293.0,575.0,96.0,300.0,4254.4,10.0
5370.0,216.0,311.0,83.0,240.0,3347.28,9.0
5371.0,376.0,614.0,35.0,190.0,1121.98,10.0
5372.0,295.0,126.0,67.0,190.0,751.05,3.0
5373.0,600.0,644.0,21.0,219.0,2765.14,8.0
5374.0,849.0,924.0,42.0,55.0,1781.32,6.0
5375.0,470.0,237.0,1.0,248.0,710.42,4.0
5376.0,334.0,760.0,15.0,217.0,1629.88,4.0
5377.0,943.0,664.0,64.0,284.0,2252.14,10.0
5378.0,461.0,415.0,100.0,190.0,2820.4,7.0
5379.0,348.0,938.0,87.0,185.0,841.11,8.0
5380.0,362.0,746.0,37.0,30.0,1178.86,8.0
5381.0,233.0,412.0,21.0,150.0,2553.29,9.0
5382.0,794.0,471.0,35.0,186.0,2413.29,5.0
5383.0,476.0,401.0,10.0,289.0,242.43,3.0
5384.0,287.0,925.0,74.0,260.0,834.62,8.0
5385.0,339.0,951.0,18.0,351.0,3298.95,9.0
5386.0,678.0,729.0,1.0,287.0,846.17,3.0
5387.0,315.0,205.0,40.0,73.0,2890.11,6.0
5388.0,207.0,754.0,19.0,285.0,1195.98,5.0
5389.0,500.0,129.0,66.0,161.0,115.58,8.0
5390.0,882.0,390.0,78.0,53.0,73.6,1.0
5391.0,390.0,801.0,87.0,302.0,2962.0,6.0
5392.0,420.0,586.0,76.0,109.0,3370.5,9.0
5393.0,885.0,739.0,89.0,332.0,303.74,1.0
5394.0,489.0,90.0,46.0,119.0,3319.79,7.0
5395.0,991.0,452.0,15.0,193.0,794.45,3.0
5396.0,610.0,692.0,99.0,215.0,1665.75,9.0
5397.0,840.0,761.0,2.0,228.0,1073.0,6.0
5398.0,145.0,452.0,22.0,224.0,207.02,4.0
5399.0,206.0,125.0,34.0,225.0,896.43,2.0
5400.0,996.0,503.0,96.0,63.0,61.29,4.0
5401.0,742.0,441.0,67.0,21.0,180.94,2.0
5402.0,443.0,620.0,48.0,283.0,393.6,2.0
5403.0,755.0,368.0,23.0,214.0,80.65,6.0
5404.0,275.0,452.0,32.0,83.0,1362.15,3.0
5405.0,242.0,337.0,28.0,88.0,3573.76,8.0
5406.0,818.0,378.0,95.0,63.0,460.97,3.0
5407.0,909.0,610.0,21.0,23.0,264.58,6.0
5408.0,980.0,648.0,30.0,27.0,470.92,3.0
5409.0,802.0,983.0,45.0,30.0,641.95,2.0
5410.0,232.0,949.0,28.0,185.0,376.98,1.0
5411.0,804.0,115.0,74.0,354.0,1019.04,6.0
5412.0,598.0,268.0,6.0,280.0,216.33,1.0
5413.0,329.0,526.0,21.0,305.0,2188.39,9.0
5414.0,751.0,47.0,78.0,308.0,1475.6,3.0
5415.0,943.0,770.0,42.0,55.0,3927.64,8.0
5416.0,892.0,433.0,5.0,120.0,860.24,2.0
5417.0,276.0,324.0,46.0,12.0,4387.77,9.0
5418.0,305.0,566.0,33.0,272.0,1421.16,3.0
5419.0,381.0,158.0,60.0,297.0,1165.49,6.0
5420.0,346.0,376.0,12.0,273.0,546.64,4.0
5421.0,670.0,403.0,96.0,291.0,1751.64,6.0
5422.0,387.0,610.0,100.0,12.0,1345.56,3.0
5423.0,767.0,7.0,51.0,33.0,3666.07,10.0
5424.0,99.0,594.0,13.0,93.0,2827.38,7.0
5425.0,249.0,437.0,12.0,331.0,573.16,2.0
5426.0,95.0,2.0,12.0,315.0,1669.78,8.0
5427.0,108.0,992.0,70.0,36.0,2064.2,8.0
5428.0,752.0,689.0,54.0,217.0,4003.07,9.0
5429.0,768.0,213.0,83.0,141.0,1091.36,4.0
5430.0,628.0,795.0,24.0,165.0,4325.41,9.0
5431.0,419.0,409.0,35.0,268.0,1602.79,4.0
5432.0,801.0,491.0,21.0,149.0,4132.42,10.0
5433.0,812.0,866.0,17.0,307.0,458.77,3.0
5434.0,874.0,228.0,25.0,72.0,460.06,10.0
5435.0,937.0,517.0,2.0,159.0,2953.01,8.0
5436.0,162.0,976.0,36.0,140.0,2546.38,8.0
5437.0,387.0,776.0,45.0,141.0,105.93,1.0
5438.0,406.0,963.0,82.0,305.0,186.79,2.0
5439.0,647.0,182.0,81.0,251.0,4363.93,9.0
5440.0,577.0,856.0,65.0,337.0,1904.79,5.0
5441.0,789.0,934.0,66.0,316.0,1025.49,5.0
5442.0,140.0,476.0,4.0,30.0,311.4,3.0
5443.0,997.0,845.0,72.0,347.0,175.95,1.0
5444.0,330.0,735.0,23.0,30.0,406.75,8.0
5445.0,909.0,758.0,97.0,86.0,3413.35,9.0
5446.0,393.0,662.0,6.0,117.0,414.52,6.0
5447.0,216.0,895.0,70.0,177.0,453.82,3.0
5448.0,317.0,985.0,9.0,163.0,1853.92,4.0
5449.0,472.0,786.0,1.0,238.0,2488.86,8.0
5450.0,694.0,350.0,18.0,269.0,3682.87,9.0
5451.0,626.0,532.0,27.0,108.0,431.89,1.0
5452.0,625.0,432.0,45.0,210.0,399.01,2.0
5453.0,680.0,832.0,39.0,135.0,1708.73,5.0
5454.0,158.0,919.0,60.0,312.0,379.34,1.0
5455.0,300.0,588.0,62.0,103.0,2380.78,5.0
5456.0,390.0,974.0,59.0,2.0,226.14,1.0
5457.0,162.0,696.0,28.0,76.0,1458.63,4.0
5458.0,892.0,303.0,25.0,247.0,734.28,3.0
5459.0,391.0,256.0,97.0,106.0,817.42,4.0
5460.0,888.0,620.0,98.0,347.0,986.62,2.0
5461.0,70.0,756.0,24.0,111.0,60.57,2.0
5462.0,696.0,565.0,15.0,356.0,2433.15,7.0
5463.0,59.0,653.0,80.0,60.0,1998.16,6.0
5464.0,512.0,648.0,80.0,162.0,2835.14,6.0
5465.0,610.0,819.0,24.0,303.0,1331.38,7.0
5466.0,810.0,81.0,25.0,208.0,492.65,2.0
5467.0,640.0,211.0,87.0,119.0,3045.92,7.0
5468.0,708.0,754.0,30.0,125.0,1753.3,7.0
5469.0,917.0,941.0,87.0,216.0,2456.77,6.0
5470.0,552.0,152.0,35.0,170.0,780.36,3.0
5471.0,468.0,57.0,38.0,57.0,1763.19,10.0
5472.0,341.0,860.0,94.0,184.0,49.03,1.0
5473.0,143.0,605.0,54.0,102.0,1906.0,10.0
5474.0,481.0,954.0,67.0,207.0,663.6,3.0
5475.0,877.0,664.0,43.0,316.0,172.53,2.0
5476.0,834.0,788.0,19.0,176.0,1292.61,5.0
5477.0,765.0,565.0,28.0,338.0,2422.79,5.0
5478.0,520.0,234.0,63.0,216.0,3053.05,7.0
5479.0,535.0,646.0,46.0,205.0,2634.61,7.0
5480.0,787.0,838.0,25.0,73.0,237.56,1.0
5481.0,626.0,429.0,80.0,137.0,2169.34,9.0
5482.0,566.0,517.0,23.0,247.0,3412.94,7.0
5483.0,293.0,128.0,21.0,346.0,1907.54,5.0
5484.0,598.0,889.0,41.0,116.0,1081.37,10.0
5485.0,528.0,163.0,56.0,208.0,3219.28,7.0
5486.0,62.0,60.0,33.0,214.0,307.7,5.0
5487.0,288.0,194.0,28.0,124.0,387.23,3.0
5488.0,821.0,647.0,26.0,29.0,2756.67,9.0
5489.0,860.0,494.0,66.0,175.0,3108.21,7.0
5490.0,266.0,685.0,9.0,276.0,993.27,4.0
5491.0,493.0,122.0,96.0,315.0,1279.62,6.0
5492.0,136.0,957.0,41.0,178.0,1042.85,4.0
5493.0,728.0,891.0,34.0,166.0,1507.18,4.0
5494.0,975.0,819.0,75.0,94.0,4342.61,9.0
5495.0,220.0,550.0,81.0,130.0,71.83,2.0
